,track_id,artists,album_name,track_name,explicit,track_genre,popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
33710,0o6IpCamGVL5cw2dHIMLEo,PHARAOH;Big Baby Tape,PHUNERAL,Шипучка,TRUE,emo,50,179999,0.967,0.571,0,-10.93,1,0.401,0.0476,1.11E-05,0.0823,0.378,120.027,4
33711,3BKreoEA5wRNk5o96NIBpL,kizaru,First Day Out,Trap Shark,TRUE,emo,48,145943,0.867,0.417,1,-9.758,1,0.208,0.0428,0.000151,0.111,0.739,157.998,4
33712,6zZhlOWizcEG1T7zsTdI6N,Lil Peep,"Come Over When You're Sober, Pt. 2",IDGAF,TRUE,emo,60,214293,0.615,0.66,9,-5.55,0,0.032,0.0298,0,0.106,0.185,115.037,4
33713,2wSEG8f9WIqyrdlXjdxzGu,iamjakehill,Sleeping All Alone,Sleeping All Alone,TRUE,emo,54,210067,0.812,0.38,5,-8.171,1,0.0362,0.712,0,0.0994,0.899,115.975,4
33714,31tqdc6hO91Byv18aRLhNE,Trick James,Nightmare Hills,Suicide Letter 2,TRUE,emo,55,177606,0.709,0.604,4,-9.048,0,0.405,0.623,0,0.547,0.584,82.999,4
33715,5yhmgsfH8EhS0mAOIb1n6T,Elteep;Lil Sanax,Aurora,Aurora,TRUE,emo,34,174549,0.498,0.739,10,-5.881,1,0.128,0.464,0,0.13,0.302,82.509,4
33716,22DW2S8jZb8dLRpiWuMzEj,Underaiki,U + Me,U + Me,FALSE,emo,35,119954,0.293,0.595,2,-5.365,1,0.0705,0.0884,0,0.0743,0.248,84.57,4
33717,08v1j4Hmy6uSiwXOnM5otQ,RADWIMPS,Your Name. (Deluxe Edition / Original Motion Picture Soundtrack),Zenzenzense - English Version,FALSE,emo,40,279026,0.356,0.888,11,-3.872,1,0.114,0.000273,0,0.0675,0.642,189.591,4
33718,4ABdzNfI4wWkhmvBRe0AcN,LiL Lotus;lil aaron,ERRØR BØY,Girl Next Door,TRUE,emo,52,157984,0.519,0.911,0,-4.522,1,0.0403,0.00265,5.63E-06,0.301,0.881,164.95,4
33719,1IzGdhQ17U0r7ufI4qBv7d,convolk,SWAN DIVE,Swan Dive,TRUE,emo,55,151602,0.631,0.605,8,-7.656,1,0.0315,0.0882,0,0.147,0.219,141.968,4
33720,5OMCffelD9cnJCgG3xnHzU,Fall Out Boy;Foxes,Save Rock And Roll,Just One Yesterday,FALSE,emo,60,244720,0.508,0.907,6,-3.443,0,0.0565,0.0423,6.83E-05,0.221,0.587,104.997,4
33721,4hMMfO9FFQUFIOOwNU0Cad,Hasan;Nik Tendo,Prototyp,Nikdy,TRUE,emo,36,223058,0.598,0.485,1,-14.203,0,0.376,0.314,0.000273,0.137,0.441,169.846,4
33722,0nO25NiPrKX64oy7lz5ZaJ,Flatsound,"Scotland, I Wish You Had Stayed.",I Exist I Exist I Exist,FALSE,emo,59,314500,0.445,0.157,7,-18.2,1,0.0385,0.35,0.761,0.153,0.121,118.511,4
33723,5e90dsXJMBw9ndBRiKP1ZA,Lil Peep,"Come Over When You're Sober, Pt. 1",Problems,TRUE,emo,62,209213,0.64,0.558,1,-7.078,1,0.027,0.000144,0.865,0.103,0.208,115.007,4
33724,3x7NGlfDKQYN2wnwEnL7r9,Fall Out Boy,American Beauty/American Psycho,The Kids Aren't Alright,FALSE,emo,60,260920,0.615,0.763,6,-4.189,1,0.0322,0.000246,0.141,0.298,0.333,115.991,4
33725,1NBzB9RKgwvL6WEk9oKNf7,Schyzo;Protiva,Stavy,Dál,TRUE,emo,36,192840,0.821,0.669,10,-6.258,0,0.31,0.125,0,0.092,0.324,79.024,4
33726,60VZ0MykayPm8zLNOTSfG2,NX Zero,Sintonia / Nessa Cidade,Nessa Cidade,FALSE,emo,36,205008,0.708,0.731,5,-6.295,1,0.0326,0.0702,0,0.0484,0.696,132.94,4
33727,7sjwxSQsQJdv4Pia55O9yw,Gianni Bismark,C’avevo un amico,C’avevo un amico,FALSE,emo,35,183000,0.633,0.52,1,-10.05,1,0.0622,0.721,2.08E-05,0.108,0.485,80.007,4
33728,203zTFd1zbfG0fiOG9OREv,Every Avenue,Picture Perfect,Tell Me I'm A Wreck,FALSE,emo,64,219973,0.578,0.76,5,-2.307,1,0.0329,0.00188,0,0.142,0.7,127.904,4
33729,3T5GLGkjTSq1dBJc8NjRCU,Calin,Svědomí,Ela,FALSE,emo,35,176202,0.687,0.434,10,-12.487,0,0.25,0.184,0.00103,0.163,0.65,158.056,4
33730,54MrGDkliLlPMhqPxaliRC,Generic Animal;Massimo Pericolo,Presto,Scherzo (feat. Massimo Pericolo),TRUE,emo,36,227280,0.628,0.43,2,-7.471,1,0.0992,0.276,0,0.658,0.155,113.478,5
33731,25JWyDp4DkZpRzChZKHiPw,ELLEGARDEN,ジターバグ,Cakes And Ale And Everlasting Laugh,FALSE,emo,36,184173,0.382,0.945,2,-2.897,1,0.067,0.000486,0,0.0481,0.314,154.96,4
33732,5cxE8QZLrhP3OQjslZ8Lux,Sad Saturno,Destinados a Fallar,Salven la Torre del Reloj,FALSE,emo,36,223074,0.226,0.882,7,-2.653,1,0.104,0.024,0,0.393,0.358,72.486,4
33733,79tnpK0fYOnmrqyXC9jX15,CPM 22,Oriente,Oriente,FALSE,emo,35,175864,0.514,0.987,9,-2.816,1,0.0913,0.00131,1.02E-06,0.0598,0.54,130.009,4
33734,4CVUci3qLxo9dfqqsxlibX,Hevo 84;Bonde da Stronda,Daqui pra Frente,Minha Pira,FALSE,emo,35,198843,0.574,0.731,0,-5.078,1,0.0503,0.058,0,0.126,0.675,158.044,4
33735,6A4cQ6n7R5Kws0Gsan7gCF,Dashboard Confessional,The Best Ones of the Best Ones,Stolen,FALSE,emo,37,233360,0.445,0.638,8,-5.024,1,0.0273,0.00117,0.0528,0.105,0.15,174.045,4
33736,3wMU8cMoirUw2nAdPWLOh4,Psycho Rhyme,АЖАМИЈA,22,TRUE,emo,36,157070,0.689,0.512,8,-9.104,0,0.0905,0.402,0.00425,0.223,0.281,114.993,4
33737,7xZPwzLC24VRg5HyOBC28K,NX Zero,Fração de Segundo - Single,Fração de Segundo - Versão Acústica,FALSE,emo,36,194024,0.559,0.576,8,-6.631,0,0.028,0.326,0,0.0998,0.584,87.085,4
33738,7w6hhryYUd8U75m4whPw5w,Canseco,Sentado Aquí,Sentado Aquí,FALSE,emo,36,260949,0.473,0.472,6,-7.923,1,0.0269,0.000467,0,0.08,0.563,75.005,4
33739,2wwt8L5PZJNW9U1gR63PeT,NX Zero,Sintonia / Nessa Cidade,Sintonia,FALSE,emo,36,183485,0.452,0.669,3,-7.419,1,0.0465,0.0141,2.85E-05,0.0864,0.399,84.401,4
33740,3DLPg2D9Q6XZ4RlUU9B00r,PXNDX,Bonanza,"Ilusión, Oh ilusión",FALSE,emo,36,291280,0.345,0.622,8,-5.065,1,0.0293,0.0272,0.000155,0.0942,0.429,147.943,4
33741,6s2yqZbiPNPL1B2IeCMsUA,My Chemical Romance,The Black Parade,The End.,FALSE,emo,62,112920,0.292,0.548,2,-4.977,1,0.0363,0.0827,0,0.414,0.207,175.053,3
33742,1Rsc1mqqOFBKqzkF8GKPDt,Pee Wee Gaskins;Alditsa Decca Nugraha;Reza Satiri;Fauzan;Harry Pramahardika;Renaldy Prasetya,A Youth Not Wasted,Kertas Dan Pena,FALSE,emo,35,228794,0.411,0.946,9,-4.204,1,0.05,0.00271,2.27E-05,0.422,0.436,169.902,4
33743,5MnOC1HvWEPWQiQubJV4uK,Sickbrain,KRÁLOVSTVÍ,KRÁLOVSTVÍ,TRUE,emo,35,163546,0.772,0.691,11,-6.744,0,0.208,0.238,0,0.344,0.69,120.072,4
33744,2og56jb9ZaAh1cVN7BENAq,Coheed and Cambria,The Color Before The Sun,Island,TRUE,emo,35,301906,0.496,0.991,9,-2.752,1,0.111,0.0106,0.000251,0.373,0.433,135.91,4
33745,58X91MDH5OmePcLM5Hpg2M,Schyzo,Tabu,Jednou Tě Zabijou,TRUE,emo,36,231653,0.58,0.444,2,-9.43,1,0.407,0.187,0,0.121,0.426,81.681,4
33746,6VeihScj0pNr6uGFxfzalq,Hot Water Music,Caution,Wayfarer,FALSE,emo,35,177426,0.332,0.976,2,-5.606,1,0.109,0.0361,0.000294,0.109,0.327,169.899,4
33747,0rUNZQuYQvOz6A6zwyT6tM,My Chemical Romance,The Black Parade,This Is How I Disappear,FALSE,emo,64,239053,0.242,0.983,2,-2.679,1,0.106,5.08E-05,4.43E-05,0.303,0.301,163.366,4
33748,0smexR1NSQ6HOtNNPpdqUi,Hevo 84,Hevo 84,Passos Escuros (Acústica),FALSE,emo,35,211866,0.494,0.526,0,-7.163,1,0.0269,0.491,0,0.159,0.503,164.943,4
33749,44nystFwzeMZ2DR3FTjQAE,Pee Wee Gaskins,Ad Astra Per Aspera,Detik Tak Bergerak,FALSE,emo,35,321515,0.573,0.898,2,-4.797,1,0.0412,0.0131,0.000771,0.289,0.415,129.993,4
33750,0WeFvEY2QEjcKVd8ymli4i,50landing,growing pains,heal,FALSE,emo,46,284101,0.465,0.289,0,-12.235,1,0.0563,0.69,0.000213,0.187,0.16,83.299,4
33751,2Y4ol1FiPdSPMwaEMJgXMN,"nothing,nowhere.",ruiner,hammer,TRUE,emo,56,204000,0.653,0.78,5,-7.253,0,0.0663,0.114,3.23E-06,0.117,0.26,179.928,4
33752,52EVeEEPT1H7EIEtN9lC13,6ix9ine;Akon,TattleTales,LOCKED UP PT. 2,TRUE,emo,52,203333,0.649,0.779,7,-4.719,1,0.115,0.0332,0,0.299,0.503,89.978,4
33753,1JmEymqQwLXvCg3sJ7gz0n,Yung Pinch,Perfect,Perfect,FALSE,emo,58,219866,0.68,0.542,9,-8.848,0,0.0974,0.26,0,0.112,0.274,148.942,4
33754,7a8Sxul9deqkRnBBLAWGoI,sadeyes,i need you,i need you,TRUE,emo,50,134869,0.711,0.363,7,-12.412,1,0.0857,0.576,0,0.087,0.372,104.971,4
33755,0ZtrTzAmOEtzxtn8TK9a1S,6o,Caution,Caution,TRUE,emo,46,121874,0.514,0.661,2,-5.485,0,0.246,0.45,0,0.171,0.483,80.605,4
33756,3xmsmrufmGULmdWToT78jD,Yung Pinch;blackbear,Back 2 The Beach,Beach Ballin' (feat. blackbear),TRUE,emo,53,204275,0.689,0.586,1,-6.522,0,0.141,0.0643,0,0.12,0.49,160.037,4
33757,2OZ9hl4dY5WmIEZmtroogz,44phantom,"die sometime, it's good for u",don't fall,TRUE,emo,45,205240,0.568,0.519,1,-5.227,1,0.0268,0.0484,0,0.108,0.451,159.988,3
33758,4co218tAwJM5xQrczWhkZk,"nothing,nowhere.",Trauma Factory,upside down,FALSE,emo,55,187273,0.7,0.696,1,-6.513,1,0.0328,0.16,0.0379,0.1,0.336,124.002,4
33759,3eZXeTzRtqFrpj5zSfw9V0,Lund,Project Of A Person,Moon,FALSE,emo,49,180813,0.842,0.336,5,-10.937,1,0.0878,0.61,0.00112,0.11,0.705,153.989,4
33760,3vkj94FiLgUz3ysZcmIXPx,Turnover,Peripheral Vision,Dizzy On the Comedown,FALSE,emo,60,255773,0.619,0.632,8,-7.692,1,0.0273,0.431,8.05E-06,0.0897,0.265,114.97,4
33761,4nushtVyhmJXKMiHWA0NLH,LIL DUSTY G,INSECTS,INSECTS,TRUE,emo,57,158346,0.582,0.397,2,-10.582,0,0.0453,0.379,0,0.0759,0.531,170.031,4
33762,5fr1gqzvwrPrGS76ltBsFK,brakence,punk2,rosier/punk2,TRUE,emo,54,222493,0.521,0.254,2,-13.554,1,0.407,0.654,0,0.427,0.55,115.65,4
33763,7aAUBn95iXUX67K9AzUyzN,sadeyes,dropout,dropout,TRUE,emo,43,121575,0.541,0.849,5,-6.773,0,0.146,0.00487,5.09E-06,0.126,0.498,150.285,4
33764,6trwNRKYjipVE9wUYSSG82,Lil Peep;ILOVEMAKONNEN,"Come Over When You're Sober, Pt. 2",Sunlight On Your Skin - Bonus Track,TRUE,emo,59,200000,0.68,0.597,4,-7.198,0,0.0304,0.0122,0.000599,0.114,0.3,120.052,4
33765,5d1OeQBC6zyHO8jc2svOZz,"guccihighwaters;nothing,nowhere.",joke's on you,"rock bottom (feat. nothing,nowhere.)",TRUE,emo,53,165424,0.562,0.703,2,-6.134,0,0.0416,0.00273,0,0.34,0.313,145.058,4
33766,1yyIxshSIfW89EPTW0xkPH,Hobo Johnson,The Fall of Hobo Johnson,Mover Awayer,FALSE,emo,55,215803,0.703,0.636,4,-5.737,0,0.307,0.026,0,0.0355,0.648,136.949,4
33767,0ZodhAcRJFd0AqfiRdiuAP,iamjakehill,Die a King,Die a King,TRUE,emo,45,169061,0.632,0.946,0,-2.784,0,0.277,0.192,0,0.495,0.324,125.061,3
33768,5s5TLBSbM6AEeOIF2GqQcO,RADWIMPS,Weathering With You -Complete Version-,Is There Still Anything That Love Can Do? (English Version),FALSE,emo,39,405520,0.412,0.418,9,-6.142,1,0.034,0.269,0,0.102,0.265,141.341,4
33769,2RJfK2pOvGpnxC255YOy5k,Paramore,After Laughter,Rose-Colored Boy,FALSE,emo,66,212853,0.768,0.826,5,-4.904,1,0.0335,0.00199,0.000374,0.031,0.926,114.997,4
33770,63Rg6WrtsD26acXip6G7t1,Yung Tide,The Way I See Things,The Way I See Things,TRUE,emo,56,165333,0.585,0.269,0,-10.474,1,0.0354,0.894,6.99E-05,0.229,0.0996,140.389,4
33771,4wgqQu4lGWqrqK7mXsIVMb,FACE,REVENGE,PSP,TRUE,emo,47,127634,0.709,0.779,11,-6.394,0,0.0759,0.0139,0,0.325,0.836,144.99,4
33772,1WGRoqWrqDkXifw5JBayUi,XXXTENTACION,Bad Vibes Forever,Eat It Up,TRUE,emo,50,105210,0.918,0.546,7,-6.022,1,0.248,0.309,0,0.19,0.818,130.001,4
33773,79R3qLqdbwUSYWX4cEOpbJ,XXXTENTACION;Ski Mask The Slump God,"XXXTENTACION Presents: Members Only, Vol. 3",What in XXXTarnation,TRUE,emo,56,164520,0.862,0.6,7,-5.522,1,0.151,0.16,0,0.102,0.433,119.072,4
33774,3HUB8GPbaGpIpjRoONLJP4,POORSTACY,Hills Have Eyes,Hills Have Eyes,FALSE,emo,60,130588,0.473,0.792,0,-3.171,1,0.0421,0.000103,0.0495,0.154,0.587,169.975,4
33775,2FoRvrNWBtrJiSgIjmivKG,Lil Peep,"Come Over When You're Sober, Pt. 2",Hate Me,TRUE,emo,60,180600,0.328,0.619,0,-7.136,1,0.282,0.266,1.95E-06,0.178,0.405,67.153,4
33776,1DRUwJSt2YOUUEz965OJ66,Fall Out Boy,MANIA,Champion,FALSE,emo,56,192533,0.31,0.905,0,-4.109,1,0.253,0.000927,3.10E-05,0.431,0.309,187.796,4
33777,52UhKglatE25UoP4iS7Vg2,Slowly Slowly,Race Car Blues,19,FALSE,emo,34,204400,0.65,0.774,11,-5.288,1,0.0398,0.00383,3.44E-06,0.307,0.654,137.971,4
33778,30SeRoO5sxqYCvrznYhjVU,Kam Michael;Rey-Infinite,If I Lose You (feat. Rey-Infinite),If I Lose You - feat. Rey-Infinite,TRUE,emo,50,102407,0.48,0.517,11,-10.54,0,0.383,0.472,0,0.365,0.344,181.847,4
33779,7rsUifShPeGcyX7jCAcoUF,Ketama126,RAGAZZI FUORI,RAGAZZI FUORI,FALSE,emo,35,181096,0.736,0.683,9,-6.516,0,0.315,0.257,0,0.0902,0.276,86.033,4
33780,0jyR7nQUAo5Wfazfq57MYp,The Spill Canvas,One Fell Swoop,Lust A Prima Vista,FALSE,emo,34,205146,0.598,0.812,5,-5.638,0,0.0469,0.0236,1.57E-05,0.0886,0.702,134.996,4
33781,6jZp2rNTYVlKwt20aMIcot,ONE OK ROCK,Save Yourself,Save Yourself,FALSE,emo,59,197995,0.503,0.849,5,-2.709,1,0.0615,0.00428,0,0.0667,0.762,165.096,4
33782,7fqk4SJrWW2ioAl1HcTSdt,Coqeéin Montana,Cokestarfreebars,Cokestarfreebars,TRUE,emo,35,159521,0.775,0.549,11,-8.612,1,0.193,0.153,0.00139,0.0763,0.539,83.051,4
33783,6jm0NIPb6wjKAsFoz1Fsef,Disme;Andrews Right,Malverde,Invece No,TRUE,emo,35,174198,0.753,0.613,9,-7.947,1,0.129,0.0701,0,0.279,0.632,87.585,4
33784,6bzVC3yb8gxXZt0T1HLtGZ,Skelly;Sickbrain,Princezna,Princezna,TRUE,emo,35,217429,0.742,0.473,0,-9.857,1,0.0837,0.345,0,0.0911,0.381,80.035,4
33785,4ckRtr3dQKPSEIpqJWgkWv,Milion Plus;Yzomandias,#hot16challenge2,Yzolace (#hot16challenge2),TRUE,emo,36,85714,0.868,0.531,0,-8.724,1,0.225,0.189,2.23E-06,0.0971,0.329,140.093,4
33786,4ljZ7YR85Qh9zXdCdsUeYF,CPM 22,Pregur,Pregur,FALSE,emo,35,112400,0.334,0.879,7,-6.921,1,0.0359,5.66E-06,0.016,0.0506,0.947,114.974,4
33787,2T1WScXbTmOMGtJSg1RN2k,Alone At Last,Jiwa,Jiwa,FALSE,emo,35,278819,0.43,0.805,2,-7.936,1,0.0528,0.0725,0,0.063,0.388,150.049,4
33788,0zmOnwMT92MMZxfE04TbKt,ONE OK ROCK,Luxury Disease,Vandalize,TRUE,emo,58,194695,0.569,0.917,10,-4.538,1,0.0575,0.00458,0,0.221,0.582,133.965,4
33789,5qLcZKAKaFuSCXh00E2jZz,Catch Side,O Sonho Não Acabou,Eu e Você,FALSE,emo,34,230120,0.645,0.41,10,-7.796,1,0.0344,0.764,0,0.151,0.517,95.016,4
33790,3V0BhRcdxXk14j9I8TqjAB,Medooza,Mně neujel vlak,Mně neujel vlak,TRUE,emo,34,192447,0.743,0.44,8,-13.014,0,0.0687,0.179,0.0011,0.146,0.806,111.997,4
33791,0y0HrKI5wQLCrBmVBQVAFz,Reznik,Vzestup Zla,Ta Holka V Mym Sklepě,TRUE,emo,35,211240,0.535,0.746,11,-4.552,1,0.11,0.0632,0,0.13,0.461,83.433,4
33792,38cjjAOyT3CGJtuvPe8TS6,Just Friends,Nothing but Love,Supersonic,FALSE,emo,33,132186,0.682,0.787,6,-5.989,0,0.0759,0.062,0.0052,0.193,0.501,123.054,4
33793,1slEC1v1jCteZtPpkXFj5j,For Revenge,Auristella,Sendu,FALSE,emo,35,231843,0.496,0.876,3,-2.982,0,0.0414,7.62E-05,0.363,0.283,0.351,140.022,4
33794,42LrSqMydgRvWOf5rYNJqO,PXNDX,La Revancha Del Principe Charro,Doble Gracias,FALSE,emo,35,165373,0.506,0.943,8,-3.504,1,0.055,0.00788,0,0.0267,0.793,111.21,4
33795,77ZvE7ZKnWhIOdmwm5At59,Heart Attack Man,Fake Blood,Low Hanging Fruit,TRUE,emo,33,73000,0.412,0.943,8,-4.095,1,0.0939,2.01E-05,0,0.17,0.535,166.76,4
33796,7uVkwdiPkR5hRdxuCojOj2,GionnyScandal;Giulia Jean,10's Music Grandi Successi,Solo Te E Me,FALSE,emo,1,204187,0.483,0.669,4,-5.787,0,0.0501,0.0968,0,0.0911,0.273,159.795,4
33797,6Zdl9iIxTLrVGOd2SH3nF5,CPM 22,Suor E Sacrifício,Conta Comigo,FALSE,emo,35,254626,0.503,0.977,9,-3.726,1,0.0396,0.000124,0,0.159,0.643,112.471,4
33798,2NfcZTxBkSBEKB9nlRpeqT,Fresno,Revanche,Revanche,FALSE,emo,36,190866,0.497,0.974,6,-2.535,1,0.0688,0.000901,0,0.444,0.348,130.04,4
33799,2mMk8I7rDNxJHCgvM7UPns,CPM 22,CPM22 - 20 Anos,Um Minuto Para O Fim Do Mundo,FALSE,emo,35,197253,0.399,0.961,0,-4.112,1,0.0499,0.00578,0,0.142,0.691,126.689,4
33800,17ozWxdiufZH8VLxsAKpo6,4ever Falling,Trust Me,Trust Me,FALSE,emo,47,160661,0.795,0.419,0,-9.294,0,0.0327,0.891,0.000722,0.111,0.494,121.049,4
33801,1BtrZ4hXRAGu1botV057Za,Lund,Reflection,Reflection,TRUE,emo,45,166874,0.806,0.535,9,-7.196,1,0.0404,0.265,0.000164,0.112,0.404,80.511,4
33802,4KMR0q5skgPUVS1e1IgCJJ,sadeyes;Powfu,downpour,about you,FALSE,emo,44,127430,0.566,0.496,1,-8.427,1,0.176,0.515,0,0.0957,0.39,80.005,4
33803,14ca1ksf8GSu1RgeJaFZDF,Lund;Lil Skies;Noah Cyrus,Broken,Broken (with Lil Skies & Noah Cyrus),TRUE,emo,51,207080,0.76,0.538,0,-3.54,1,0.0345,0.163,7.76E-06,0.1,0.138,134.005,4
33804,1XDOGk0XzrBIZboUMvfRNr,Lil Peep;Horse Head,HELLBOY,girls,TRUE,emo,62,240440,0.645,0.698,0,-6.063,0,0.0543,0.557,0,0.111,0.259,120.048,4
33805,6CV34A2xO8SOZw4RqSSUOe,PVRIS,You and I,You and I,FALSE,emo,24,270000,0.521,0.827,10,-7.225,0,0.0514,0.0412,0.0235,0.0999,0.411,101.99,4
33806,3TLXje8bgwjb5gCjUMtDy1,Craig Xen;XXXTENTACION,Broken Kids Club,RUN IT BACK!,TRUE,emo,54,126798,0.867,0.403,6,-8.996,0,0.274,0.0535,7.73E-06,0.185,0.38,138.001,4
33807,79hOg2OcECgvRGGeX0XJuZ,PHARAOH;Mnogoznaal,Акид,Акид,TRUE,emo,47,161008,0.882,0.654,8,-5.766,1,0.279,0.0154,2.18E-05,0.114,0.308,133.039,4
33808,4C1t2nqv76ZfvQPOAACauL,XXXTENTACION,? (Deluxe),NUMB,FALSE,emo,48,186267,0.414,0.416,11,-8.024,0,0.0251,0.1,0.179,0.131,0.196,159.91,4
33809,3x04ph0jWlk4EgxgQ42gdK,iamjakehill,dying lately,by your side,FALSE,emo,53,141956,0.694,0.573,9,-9.218,1,0.125,0.371,0,0.124,0.772,167.92,4
33810,0xWBhH0LfhRiz6P0LJBpk0,iamjakehill,Waiting to Die,Waiting to Die,TRUE,emo,52,144757,0.577,0.733,1,-8.048,1,0.0688,0.0879,0,0.108,0.585,160.103,4
33811,6gTbAJOvivFXwkOEhSIOtS,Killstation,The Two of Us Are Dying,Sarcoma,FALSE,emo,62,134209,0.547,0.375,6,-10.093,1,0.0304,0.146,0,0.58,0.459,86.94,4
33812,1Bv3h7Vc4AaYA2BcSM3rVd,Paramore,Brand New Eyes,All I Wanted,FALSE,emo,72,225786,0.494,0.723,6,-4.559,0,0.0441,0.0192,0.0322,0.134,0.152,144.036,4
33813,2TknnfKpiA3dnkOtNDbDZy,SoLonely,Still Alone,If I Die,TRUE,emo,49,191336,0.795,0.629,7,-8.295,0,0.0862,0.0637,0.00108,0.0896,0.684,143.049,4
33814,5dkZ2DrcPJrqwlRQe6Q35e,XXXTENTACION;Rico Nasty,#PROUDCATOWNERREMIX,#PROUDCATOWNERREMIX,TRUE,emo,55,157293,0.783,0.522,1,-6.229,1,0.39,0.0287,4.13E-05,0.127,0.235,145.127,4
33815,4N6Y0z2oOC6M4StjTSIPEB,My Chemical Romance,Danger Days: The True Lives of the Fabulous Killjoys,Summertime,FALSE,emo,27,246720,0.6,0.799,2,-3.51,1,0.0332,0.000252,0.0121,0.0932,0.647,130.031,4
33816,2sp5BRWoPsQsJeDX72M2tu,XXXTENTACION,? (Deluxe),Moonlight,TRUE,emo,50,135090,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,4
33817,4IOmpWHND1FVjT7EFeZhLp,Lil Tracy,Anarchy,Beautiful Nightmare,TRUE,emo,61,185886,0.675,0.63,4,-8.052,1,0.072,0.0263,0,0.284,0.223,77.492,4
33818,6MmCd3vp8GKJPfkLKAjMqz,A Rocket To The Moon,Wild & Free (Deluxe),While the World Let Go,FALSE,emo,36,220971,0.55,0.694,8,-6.443,1,0.0277,0.414,1.18E-05,0.116,0.332,77.515,4
33819,2nblCSS2DxTZ0DwQXzx2G2,Jack Kays,MIXED EMOTIONS,MY HEAD :(,TRUE,emo,56,92160,0.942,0.439,0,-8.519,1,0.0864,0.346,0,0.107,0.231,125.018,4
33820,1sFFxRWtbJmYH3hP5Fvi3v,My Chemical Romance,Danger Days: The True Lives of the Fabulous Killjoys,Bulletproof Heart,FALSE,emo,31,296733,0.405,0.95,6,-2.8,1,0.071,0.00033,3.47E-06,0.108,0.383,139.715,4
33821,2HQY0sXTrBJCuxqJxbeMWB,Moose Blood,"I'll Keep You In Mind, From Time to Time",Cherry,FALSE,emo,55,159711,0.372,0.247,4,-12.633,1,0.0336,0.896,0.00162,0.082,0.241,181.763,4
33822,0L7TjIdcVQaDlX3nQbMdQC,RADWIMPS,Weathering With You,Voice of Wind (Movie Edit),FALSE,emo,43,157080,0.519,0.924,7,-2.392,1,0.0542,0.0288,0,0.223,0.883,119.969,4
33823,5O1Tt1xcebq5NyFvQRADiv,Porty,22,22,FALSE,emo,34,146667,0.726,0.589,5,-11.084,0,0.0576,0.421,0.00142,0.11,0.0398,134.969,4
33824,7vUZEGiBy9oZ2LxRnIEbs8,XXXTENTACION,? (Deluxe),the remedy for a broken heart (why am I so in love) - Instrumental,FALSE,emo,44,113506,0.909,0.237,10,-11.229,0,0.0833,0.721,0.023,0.211,0.079,119.828,4
33825,5lbI349gAMwModXrxFfJ5d,Автостопом по фазе сна,Опианариум,Порно,TRUE,emo,49,158769,0.82,0.252,10,-9.193,0,0.0402,0.136,0.000295,0.184,0.209,129.994,4
33826,7tXcjEswxD6rZK2XPb0X7V,Masappan,Masappan,Las Horas,FALSE,emo,33,183506,0.702,0.477,5,-8.149,1,0.024,0.229,5.34E-05,0.105,0.705,100.062,4
33827,5AGpwi302O4J13KbhiCymt,Coqeéin Montana,Pobre Pero Rico,No More,FALSE,emo,35,167897,0.795,0.566,2,-8.124,1,0.159,0.431,0,0.189,0.453,140.874,4
33828,0TKXKNVTOyRfwQE4IiWOf2,Hasan,Prototyp,Nemáme čas nenávidět,FALSE,emo,35,219428,0.513,0.46,7,-13.51,0,0.139,0.183,0.00125,0.122,0.32,139.031,4
33829,30CenAPBR2VmH91r4Um32b,ONE OK ROCK,JINSEI KAKETE BOKU WA,Clock Strikes,FALSE,emo,56,235346,0.488,0.921,8,-4.729,1,0.061,0.00113,0,0.13,0.231,95.934,4
33830,00j7NgyKytDYlBEpIv4QPQ,PXNDX,Panda MTV Unplugged (Live),Monstruo Comeastronautas - MTV Unplugged,FALSE,emo,35,301673,0.329,0.574,7,-7.327,1,0.0302,0.0829,0,0.962,0.459,185.156,3
33831,57WbmPw7cYJiFO73PPTevC,Masappan,Masappan,Otra Mañana,FALSE,emo,34,153760,0.581,0.973,0,-3.845,0,0.0312,0.000201,3.45E-06,0.266,0.75,107.448,4
33832,50u2y4zgROMZq2db8Qx94B,glass beach,the first glass beach album,cold weather,TRUE,emo,62,138119,0.341,0.661,10,-4.251,1,0.0335,0.00422,0,0.103,0.675,154.99,4
33833,0mzvOHsVWF1NWXbBbN6qtW,PXNDX,10 + Downloaded,Narcisista por excelencia,FALSE,emo,35,227239,0.385,0.903,7,-5.848,0,0.106,0.000168,0.0015,0.155,0.428,164.076,4
33834,2aqV0E7RVqZWPNhuqXiY8h,Underaiki,por la morning (dumb),por la morning (dumb),TRUE,emo,34,67657,0.636,0.565,5,-5.691,1,0.0385,0.37,0,0.0898,0.237,71.086,4
33835,2YS22E6qQWK7zpX1syGQZs,Microwave,Much Love,Busy,FALSE,emo,33,198013,0.554,0.923,1,-4.844,1,0.0504,0.000108,0.0149,0.184,0.39,148.451,4
33836,16Fp67kTFhH0XK5Cl6Oz7r,My Chemical Romance,"I Brought You My Bullets, You Brought Me Your Love",Demolition Lovers,FALSE,emo,62,366560,0.38,0.797,8,-9.091,1,0.057,0.00184,1.42E-05,0.208,0.206,118.64,4
